match_id,msg_number,explicit_word_in_msg,fixed_height,from,funny_word_in_msg,message,n_words_in_msg,question_mark_in_msg,question_word_in_msg,sent_date,time_since_last_2_msgs,time_since_last_msg,to,type
Match 124,2,0.0,,You,0.0,"Oh, cool. Yeah I wish I knew more social dances. All I have is swing and a fake hustle. I used to do competitive ballroom at BU. Every once in a while I'll do salsa at havana club. Where do you social dance in Boston?",45.0,1.0,1.0,2016-12-11 19:20:22,1 days 02:42:12.000000000,0 days 20:46:36.000000000,5823c25996ab866e6dae00ce,
Match 124,3,0.0,,You,0.0,"Ahh yeah, Havana is my favorite spot as well. I'm finishing up my Masters at Boston University and do data science which is like stats and coding. How about you? Any fun hobbies?",33.0,1.0,1.0,2016-12-13 13:06:30,2 days 14:32:44.000000000,1 days 17:46:08.000000000,5823c25996ab866e6dae00ce,
Match 124,4,0.0,,You,0.0,Yeah the first few steps in a new coding language are tough. Keep that documentation and those examples close by,20.0,0.0,0.0,2016-12-16 13:54:49,4 days 18:34:27.000000000,3 days 00:48:19.000000000,5823c25996ab866e6dae00ce,
Match 124,5,0.0,,You,0.0,If you're free this weekend I'd love to go dancing on Saturday or Sunday. It looks like it will be snowing a lot tomorrow though,25.0,0.0,0.0,2016-12-16 13:55:40,3 days 00:49:10.000000000,0 days 00:00:51.000000000,5823c25996ab866e6dae00ce,
Match 124,6,0.0,,You,1.0,Haha yeah finally a good thing from all this freezing weather,11.0,0.0,0.0,2016-12-16 18:30:29,0 days 04:35:40.000000000,0 days 04:34:49.000000000,5823c25996ab866e6dae00ce,
Match 124,7,0.0,,You,0.0,I haven't been to 60/40 but the Google results look pretty cool. I don't know any Kizomba and souk look pretty cool. Would you like to grab a coffee or something before,32.0,0.0,0.0,2016-12-16 18:32:42,0 days 04:37:02.000000000,0 days 00:02:13.000000000,5823c25996ab866e6dae00ce,
Match 124,8,0.0,,You,0.0,Hookups are always nice but a good dancer partner and an interesting person are also cool,16.0,0.0,0.0,2016-12-16 19:07:49,0 days 00:37:20.000000000,0 days 00:35:07.000000000,5823c25996ab866e6dae00ce,
Match 124,9,0.0,,You,0.0,I'm also leaving Boston in about a week,8.0,0.0,0.0,2016-12-16 19:08:06,0 days 00:35:24.000000000,0 days 00:00:17.000000000,5823c25996ab866e6dae00ce,
Match 123,0,0.0,,You,0.0,"OMG, do you play in those concerts outside Macy's? I love that music. It always brightens my day",18.0,1.0,0.0,2016-12-05 19:40:14,,,5795362a2868ad4a5a22f65f,
Match 123,1,0.0,,You,0.0,"Dang, I could have really used that today. I think that's a great way to ""give back"" to the Boston community. Do you see your performance like that?",28.0,1.0,0.0,2016-12-06 04:13:39,,0 days 08:33:25.000000000,5795362a2868ad4a5a22f65f,
Match 123,2,0.0,,You,0.0,Yeah that sounds amazing. Reminds me how much I used to enjoy community service. School kinda ramped up and I ran out of time. How's your end of the semester going?,31.0,1.0,1.0,2016-12-07 15:46:32,1 days 20:06:18.000000000,1 days 11:32:53.000000000,5795362a2868ad4a5a22f65f,
Match 123,3,0.0,,You,0.0,Hey I saw this boston winter festival downtown near government center. Would you like to check it out on Saturday?,20.0,1.0,0.0,2016-12-08 01:10:02,1 days 20:56:23.000000000,0 days 09:23:30.000000000,5795362a2868ad4a5a22f65f,
Match 123,4,0.0,,You,0.0,Wow Good Luck! That sounds terrible but at least it will be over soon. They said it would be there until Jan at least so maybe some other time,29.0,0.0,0.0,2016-12-08 22:22:07,1 days 06:35:35.000000000,0 days 21:12:05.000000000,5795362a2868ad4a5a22f65f,
Match 123,5,0.0,,You,0.0,"They have an ice skating track, beer and hot cider- all of which looked kinda cool.",16.0,0.0,0.0,2016-12-08 22:23:20,0 days 21:13:18.000000000,0 days 00:01:13.000000000,5795362a2868ad4a5a22f65f,
Match 123,6,0.0,,You,1.0,Haha yeah and we can have our own fun winter activities ;),12.0,0.0,0.0,2016-12-09 22:35:15,1 days 00:13:08.000000000,1 days 00:11:55.000000000,5795362a2868ad4a5a22f65f,
Match 123,7,0.0,,You,0.0,Hey hope that Saturday final well! How does it feel being on the other side of the exam?,18.0,1.0,1.0,2016-12-11 19:21:28,2 days 20:58:08.000000000,1 days 20:46:13.000000000,5795362a2868ad4a5a22f65f,
Match 122,0,0.0,,You,0.0,I like your first picture. It takes a bold woman to show case the finger guns,16.0,0.0,0.0,2016-12-10 21:58:12,,,54b7ed69e5158cef24ecd6a6,
Match 121,0,0.0,,You,0.0,OMG do you have 2 dogs? They look so cute,10.0,1.0,0.0,2016-12-10 21:41:21,,,540bca42c77204be72981e2a,
Match 120,0,0.0,,You,0.0,Wow it looks like you've been to a lot of countries! I haven't been across the Atlantic yet. Which would you recommend going to first,25.0,0.0,0.0,2016-11-29 04:19:39,,,540d203aefb83c4f1fbce5ad,
Match 120,1,0.0,,You,0.0,They seem like very different cultures and places. I've mainly travelled to the Carribean islands and the cultures can be pretty different. What did you like about the Czech Republic?,30.0,1.0,1.0,2016-11-30 14:33:30,,1 days 10:13:51.000000000,540d203aefb83c4f1fbce5ad,
Match 120,2,0.0,,You,0.0,I'm sure. I went to Cuba over the summer and the architecture was so different. You can't find similar places in Boston,22.0,0.0,0.0,2016-11-30 17:23:49,1 days 13:04:10.000000000,0 days 02:50:19.000000000,540d203aefb83c4f1fbce5ad,
Match 120,3,0.0,,You,0.0,I studied in Illinois for a bit but I usually vacation in the Caribbean. I have a good amount of family and friends down there,25.0,0.0,0.0,2016-11-30 17:27:05,0 days 02:53:35.000000000,0 days 00:03:16.000000000,540d203aefb83c4f1fbce5ad,
Match 120,4,0.0,,You,0.0,"Mechanical Engineering, but I'm studying for my masters in math finance at BU",13.0,0.0,0.0,2016-11-30 17:29:56,0 days 00:06:07.000000000,0 days 00:02:51.000000000,540d203aefb83c4f1fbce5ad,
Match 120,5,0.0,,You,0.0,What are you teaching?,4.0,1.0,1.0,2016-11-30 17:30:01,0 days 00:02:56.000000000,0 days 00:00:05.000000000,540d203aefb83c4f1fbce5ad,
Match 120,6,0.0,,You,0.0,"Wow, talk about impressive. Working with kids all the time seems so challenging. Is that the career path you're looking to purse",22.0,0.0,0.0,2016-11-30 17:42:45,0 days 00:12:49.000000000,0 days 00:12:44.000000000,540d203aefb83c4f1fbce5ad,
Match 120,7,0.0,,You,0.0,Wow thank goodness for people like you. I want to be coding most of the day and doing fun math,20.0,0.0,0.0,2016-11-30 17:57:53,0 days 00:27:52.000000000,0 days 00:15:08.000000000,540d203aefb83c4f1fbce5ad,
Match 120,8,0.0,,You,1.0,Haha we all have our strengths. Young kids seem like terrors.,11.0,0.0,0.0,2016-11-30 18:40:18,0 days 00:57:33.000000000,0 days 00:42:25.000000000,540d203aefb83c4f1fbce5ad,
Match 120,9,0.0,,You,0.0,"I'm sure, my sister teaches young kids and has so many stories. I'm sure you do as well",18.0,0.0,0.0,2016-11-30 19:16:59,0 days 01:19:06.000000000,0 days 00:36:41.000000000,540d203aefb83c4f1fbce5ad,
Match 120,10,0.0,,You,0.0,We should share some of those stories over coffee sometime. What's your weekend looking like?,15.0,1.0,1.0,2016-11-30 19:37:45,0 days 00:57:27.000000000,0 days 00:20:46.000000000,540d203aefb83c4f1fbce5ad,
Match 120,11,0.0,,You,0.0,Would you like to grab brunch near Fenway around 12 at Thornton's Grill?,13.0,1.0,0.0,2016-11-30 20:06:49,0 days 00:49:50.000000000,0 days 00:29:04.000000000,540d203aefb83c4f1fbce5ad,
Match 120,12,0.0,,You,0.0,I haven't been there before but the reviews look pretty good.,11.0,0.0,0.0,2016-11-30 20:07:13,0 days 00:29:28.000000000,0 days 00:00:24.000000000,540d203aefb83c4f1fbce5ad,
Match 119,0,0.0,,You,0.0,I like your first picture. What are you guys doing?,10.0,1.0,1.0,2016-11-22 03:21:34,,,58313c9e3e894564736877db,
Match 119,1,0.0,,You,1.0,Haha trying to summon them huh? What if I'm part of the illuminati?,13.0,1.0,1.0,2016-11-22 03:42:12,,0 days 00:20:38.000000000,58313c9e3e894564736877db,
Match 119,2,0.0,,You,0.0,"You got me, I'm not. I don't know much about conspiracy theories. Which ones do you track?",17.0,1.0,0.0,2016-11-22 04:08:04,0 days 00:46:30.000000000,0 days 00:25:52.000000000,58313c9e3e894564736877db,
Match 119,3,0.0,,You,0.0,"Cool, can't say I've done that before. I like mocking statues but that's about it.",15.0,0.0,0.0,2016-11-22 04:29:41,0 days 00:47:29.000000000,0 days 00:21:37.000000000,58313c9e3e894564736877db,
Match 119,4,0.0,,You,0.0,What else do you do for fun?,7.0,1.0,1.0,2016-11-22 04:29:52,0 days 00:21:48.000000000,0 days 00:00:11.000000000,58313c9e3e894564736877db,
Match 118,0,0.0,,You,0.0,So how serious about peanut butter do I have to be?,11.0,1.0,1.0,2016-06-14 00:40:14,,,5573b1fbc936c72f43c6e3ef,
Match 118,1,0.0,,You,0.0,It is! I have some most mornings. How much do you like peanut butter?,14.0,1.0,1.0,2016-06-15 11:15:58,,1 days 10:35:44.000000000,5573b1fbc936c72f43c6e3ef,
Match 118,2,0.0,,You,1.0,"Haha nice, I gotta have what you're cooking. Yea I know more things in R. Do you like data science?",20.0,1.0,1.0,2016-06-15 17:39:21,1 days 16:59:07.000000000,0 days 06:23:23.000000000,5573b1fbc936c72f43c6e3ef,
Match 118,3,0.0,,You,0.0,I can do more things in R than I can in python,12.0,0.0,0.0,2016-06-15 23:05:25,0 days 11:49:27.000000000,0 days 05:26:04.000000000,5573b1fbc936c72f43c6e3ef,
Match 118,4,0.0,,You,0.0,Would you like to grab a drink or bubble tea Sunday around 2 in allston?,15.0,1.0,0.0,2016-06-17 12:38:34,1 days 18:59:13.000000000,1 days 13:33:09.000000000,5573b1fbc936c72f43c6e3ef,
Match 118,5,0.0,,You,0.0,I'll take that as a no?,6.0,1.0,0.0,2016-06-19 14:31:08,3 days 15:25:43.000000000,2 days 01:52:34.000000000,5573b1fbc936c72f43c6e3ef,
Match 118,6,0.0,,You,0.0,"Oh cool, where'd you go? How was your trip?",9.0,1.0,1.0,2016-06-22 20:57:52,5 days 08:19:18.000000000,3 days 06:26:44.000000000,5573b1fbc936c72f43c6e3ef,
Match 118,7,0.0,,You,0.0,Yea I'm free Saturday evening around 7 and Sunday afternoon around 3. I'm near harvard and brighton ave and there are plenty of food/bars/coffee/tea places nearby,26.0,0.0,0.0,2016-06-23 03:15:50,3 days 12:44:42.000000000,0 days 06:17:58.000000000,5573b1fbc936c72f43c6e3ef,
Match 117,0,0.0,,You,0.0,I'd tell you you're cute but you already know that don't ya,12.0,0.0,0.0,2016-06-22 20:56:50,,,575e0f75af429e33142cbf37,
Match 116,0,0.0,,You,0.0,You're quote is deep. I wasn't expecting that here,9.0,0.0,0.0,2016-06-14 13:10:02,,,54f38df93ad54ea96ca3802e,
Match 116,1,0.0,,You,0.0,It's ok to be a hippie. I believe in free love. Again this Tinder,14.0,0.0,0.0,2016-06-14 17:52:12,,0 days 04:42:10.000000000,54f38df93ad54ea96ca3802e,
Match 116,2,0.0,,You,0.0,That too. It's fun meeting people from here. The best conversations are in person,14.0,0.0,0.0,2016-06-15 11:18:24,0 days 22:08:22.000000000,0 days 17:26:12.000000000,54f38df93ad54ea96ca3802e,
Match 116,3,0.0,,You,0.0,How are we going to better humankind if we don't trust,11.0,0.0,1.0,2016-06-15 18:54:48,1 days 01:02:36.000000000,0 days 07:36:24.000000000,54f38df93ad54ea96ca3802e,
Match 116,4,0.0,,You,0.0,What's your plan to better this physical world we live in?,11.0,1.0,1.0,2016-06-16 12:50:03,1 days 01:31:39.000000000,0 days 17:55:15.000000000,54f38df93ad54ea96ca3802e,
Match 116,5,0.0,,You,0.0,I like that plan,4.0,0.0,0.0,2016-06-17 00:37:07,1 days 05:42:19.000000000,0 days 11:47:04.000000000,54f38df93ad54ea96ca3802e,
Match 115,0,0.0,,You,0.0,Hey how's it going?,4.0,1.0,1.0,2016-05-31 16:53:48,,,574db9552b79b47e0bee5025,
Match 115,1,0.0,,You,0.0,Why are you so bored?,5.0,1.0,1.0,2016-05-31 18:09:11,,0 days 01:15:23.000000000,574db9552b79b47e0bee5025,
Match 115,2,0.0,,You,0.0,Do you have a cam site???,6.0,1.0,0.0,2016-05-31 18:13:23,0 days 01:19:35.000000000,0 days 00:04:12.000000000,574db9552b79b47e0bee5025,
Match 115,3,0.0,,You,0.0,OK,1.0,0.0,0.0,2016-05-31 18:16:10,0 days 00:06:59.000000000,0 days 00:02:47.000000000,574db9552b79b47e0bee5025,
Match 114,0,0.0,,You,0.0,Hey how's it going? How was your patriots day?,9.0,1.0,1.0,2016-04-18 23:37:04,,,56a839fa67ca07e938951696,
Match 113,0,0.0,,You,0.0,Hey how's it going? Getting ready for patriots day?,9.0,1.0,1.0,2016-04-17 19:39:37,,,54f3d5e3d5f08bcc7d69b4e4,
Match 112,0,0.0,,You,0.0,They say the least awkward way to start a tinder conversation is with a classy pick up,17.0,0.0,0.0,2016-03-01 01:31:58,,,5116dd1911a1264307000247,
Match 112,1,0.0,,You,0.0,Like do you believe in ghosts?,6.0,1.0,0.0,2016-03-01 01:32:07,,0 days 00:00:09.000000000,5116dd1911a1264307000247,
Match 112,2,0.0,,You,1.0,Haha well I think my house is haunted so I should sleep with you,14.0,0.0,0.0,2016-03-03 16:32:52,2 days 15:00:54.000000000,2 days 15:00:45.000000000,5116dd1911a1264307000247,
Match 112,3,0.0,,You,0.0,Better?,1.0,1.0,0.0,2016-03-03 16:33:00,2 days 15:00:53.000000000,0 days 00:00:08.000000000,5116dd1911a1264307000247,
Match 112,4,0.0,,You,0.0,How are we 1000 miles apart?! Is it your spring break?,11.0,1.0,1.0,2016-03-09 14:38:54,5 days 22:06:02.000000000,5 days 22:05:54.000000000,5116dd1911a1264307000247,
Match 112,5,0.0,,You,0.0,How was your spring break? Do anything fun?,8.0,1.0,1.0,2016-03-15 21:24:27,12 days 04:51:27.000000000,6 days 06:45:33.000000000,5116dd1911a1264307000247,
Match 112,6,0.0,,You,0.0,Yea we had ours a week ago. I'm from NY so I went home a few friends visited,18.0,0.0,0.0,2016-03-19 13:50:05,9 days 23:11:11.000000000,3 days 16:25:38.000000000,5116dd1911a1264307000247,
Match 111,0,0.0,,You,0.0,Hey how's it going?,4.0,1.0,1.0,2016-03-01 01:33:23,,,54584b8161c6699e343117b8,
Match 110,0,0.0,,You,1.0,Haha thanks. Yours is pretty cool too. I like your smile :),12.0,0.0,0.0,2016-02-20 01:10:16,,,56c4e83f53e9851a47f34deb,
Match 110,1,0.0,,You,0.0,Happy Friday!,2.0,0.0,0.0,2016-02-20 01:10:27,,0 days 00:00:11.000000000,56c4e83f53e9851a47f34deb,
Match 110,2,0.0,,You,0.0,How was your week? Any highlights for the past 7 days?,11.0,1.0,1.0,2016-02-20 04:59:26,0 days 03:49:10.000000000,0 days 03:48:59.000000000,56c4e83f53e9851a47f34deb,
Match 110,3,0.0,,You,0.0,"Oh that's awesome. Did you go anywhere special? Mine was pretty good, did some career stuff but I have tests next week",22.0,1.0,0.0,2016-02-20 18:30:20,0 days 17:19:53.000000000,0 days 13:30:54.000000000,56c4e83f53e9851a47f34deb,
Match 110,4,0.0,,You,0.0,Oh that's awesome. That should be a good show. The test is in computational methods which is about ways of approximating things.,22.0,0.0,0.0,2016-02-21 14:17:54,1 days 09:18:28.000000000,0 days 19:47:34.000000000,56c4e83f53e9851a47f34deb,
Match 110,5,0.0,,You,0.0,What grade/subject do you teach?,5.0,1.0,1.0,2016-02-21 14:18:06,0 days 19:47:46.000000000,0 days 00:00:12.000000000,56c4e83f53e9851a47f34deb,
Match 110,6,0.0,,You,1.0,I'm studying mathematical finance and yea you're right on the money. Working with algorithms and eventually numbers lol,18.0,0.0,0.0,2016-02-22 02:49:36,0 days 12:31:42.000000000,0 days 12:31:30.000000000,56c4e83f53e9851a47f34deb,
Match 110,7,0.0,,You,0.0,Wow 11th and 12th graders. How did you choose that age range and subject. My sister is a teacher for 3rd graders I think,24.0,0.0,1.0,2016-02-22 02:50:40,0 days 12:32:34.000000000,0 days 00:01:04.000000000,56c4e83f53e9851a47f34deb,
Match 110,8,0.0,,You,1.0,"Haha awesome, I know that feeling of getting into books, I just haven't done it in a while. I totally understand high schoolers too. You want to teach them at a higher level where they can appreciate the literature. I respect that a lot",44.0,0.0,1.0,2016-02-22 13:37:36,0 days 10:48:00.000000000,0 days 10:46:56.000000000,56c4e83f53e9851a47f34deb,
Match 110,9,0.0,,You,0.0,I kinda slipped into engineering for my undergrad and developed a passion for it during my senior year. I wanted to do politics and law before underhrad but decided that engineering would be interesting too,35.0,0.0,0.0,2016-02-22 13:38:29,0 days 10:47:49.000000000,0 days 00:00:53.000000000,56c4e83f53e9851a47f34deb,
Match 110,10,0.0,,You,1.0,Haha I like the regular inebriated every once in a while too. What kind of books do you like to read?,21.0,1.0,1.0,2016-02-22 16:37:34,0 days 02:59:58.000000000,0 days 02:59:05.000000000,56c4e83f53e9851a47f34deb,
Match 110,11,0.0,,You,0.0,"Ahh that's good, I've inebriated before but I've cooled down a lot. I like action, spy kinda books. The only notable author I know is Brad thor...",27.0,0.0,0.0,2016-02-22 23:01:46,0 days 09:23:17.000000000,0 days 06:24:12.000000000,56c4e83f53e9851a47f34deb,
Match 110,12,0.0,,You,0.0,Trashy romance? What does that mean?,6.0,1.0,1.0,2016-02-22 23:02:03,0 days 06:24:29.000000000,0 days 00:00:17.000000000,56c4e83f53e9851a47f34deb,
Match 110,13,0.0,,You,0.0,"I was a frat boy in my past life, it was fun. Brad thor usually makes the front of the shelves. Ahh so you're a romantic at heart. Did the boy kiss the girl after prom and they get married and live happily ever after?",45.0,1.0,0.0,2016-02-23 02:10:12,0 days 03:08:26.000000000,0 days 03:08:09.000000000,56c4e83f53e9851a47f34deb,
Match 110,14,0.0,,You,0.0,"I was part of Kappa Sigma, a social frat. It's ok to be a romantic... under neath the rough outer shell of sarcasm. That's sooo sweet though. You must've read about love coming from anywhere",35.0,0.0,0.0,2016-02-25 23:44:20,3 days 00:42:17.000000000,2 days 21:34:08.000000000,56c4e83f53e9851a47f34deb,
Match 110,15,0.0,,You,0.0,Also do you wanna switch to texting. Tinder doesn't always notify me. My number is 7185943385,16.0,0.0,0.0,2016-02-25 23:45:02,2 days 21:34:50.000000000,0 days 00:00:42.000000000,56c4e83f53e9851a47f34deb,
Match 109,0,0.0,,You,0.0,Why don't you have a seat right over here,9.0,0.0,1.0,2016-01-26 03:18:13,,,53508330863f76f045000277,
Match 109,1,0.0,,You,0.0,How's it going? Hump day ,6.0,1.0,1.0,2016-01-27 16:03:11,,1 days 12:44:58.000000000,53508330863f76f045000277,
Match 109,2,0.0,,You,0.0,How's your week been? It's almost Friday ,8.0,1.0,1.0,2016-01-29 00:16:28,2 days 20:58:15.000000000,1 days 08:13:17.000000000,53508330863f76f045000277,
Match 109,3,0.0,,You,0.0,Happy singles awareness weekend! Have you found your valentine yet?,10.0,1.0,0.0,2016-02-14 00:21:00,17 days 08:17:49.000000000,16 days 00:04:32.000000000,53508330863f76f045000277,
Match 108,0,0.0,,You,0.0,Hey how's it going? Whatcha up to this fine Saturday night? ,12.0,1.0,1.0,2015-11-08 04:12:55,,,538ded1714552b7b02684f15,
Match 108,1,0.0,,You,0.0,Do you believe in ghosts? ,6.0,1.0,0.0,2015-11-08 18:07:33,,0 days 13:54:38.000000000,538ded1714552b7b02684f15,
Match 108,2,0.0,,You,0.0,Did you find your person to have fun with already? ,11.0,1.0,0.0,2016-01-22 02:27:55,74 days 22:15:00.000000000,74 days 08:20:22.000000000,538ded1714552b7b02684f15,
Match 108,3,0.0,,You,0.0,Happy singles awareness day! Congrats on your broncos,8.0,0.0,0.0,2016-02-14 00:19:10,97 days 06:11:37.000000000,22 days 21:51:15.000000000,538ded1714552b7b02684f15,
Match 107,0,0.0,,You,0.0,You would have definitely been in my top 8 on MySpace ,12.0,0.0,0.0,2015-12-01 04:18:53,,,52ed30dfb7d0360621001046,
Match 107,1,0.0,,You,0.0,Aww it had so many options. Why didn't they like it? It was a great way to express yourself. Until Facebook came around ,24.0,1.0,1.0,2015-12-01 05:53:56,,0 days 01:35:03.000000000,52ed30dfb7d0360621001046,
Match 107,2,0.0,,You,0.0,That sucks. Do you do everything they say not to? Ms. Rebellious? ,13.0,1.0,0.0,2015-12-01 05:56:27,0 days 01:37:34.000000000,0 days 00:02:31.000000000,52ed30dfb7d0360621001046,
Match 107,3,0.0,,You,0.0,"Cool, they are very different. What have your parents disliked the most? ",13.0,1.0,1.0,2015-12-01 06:05:35,0 days 00:11:39.000000000,0 days 00:09:08.000000000,52ed30dfb7d0360621001046,
Match 107,4,0.0,,You,0.0,Mine didn't like my fake ID when I needed it. ,11.0,0.0,1.0,2015-12-01 06:06:04,0 days 00:09:37.000000000,0 days 00:00:29.000000000,52ed30dfb7d0360621001046,
Match 107,5,0.0,,You,0.0," Dang, how'd they find out? ",7.0,1.0,0.0,2015-12-02 05:02:13,0 days 22:56:38.000000000,0 days 22:56:09.000000000,52ed30dfb7d0360621001046,
Match 107,6,0.0,,You,0.0,So what are your plans for the weekend? ,9.0,1.0,1.0,2015-12-04 04:36:08,2 days 22:30:04.000000000,1 days 23:33:55.000000000,52ed30dfb7d0360621001046,
Match 107,7,0.0,,You,0.0,Wanna grab a drink or coffee sometime?  ,9.0,1.0,0.0,2015-12-04 21:57:49,2 days 16:55:36.000000000,0 days 17:21:41.000000000,52ed30dfb7d0360621001046,
Match 107,8,0.0,,You,0.0,What are you doing tomorrow?  ,7.0,1.0,1.0,2015-12-06 01:35:49,1 days 20:59:41.000000000,1 days 03:38:00.000000000,52ed30dfb7d0360621001046,
Match 107,9,0.0,,You,0.0,Same but still gotta take breaks. Wanna grab coffee sometime mid day? ,13.0,1.0,0.0,2015-12-06 06:44:26,1 days 08:46:37.000000000,0 days 05:08:37.000000000,52ed30dfb7d0360621001046,
Match 107,10,0.0,,You,0.0,Hey can we try this again? ,7.0,1.0,0.0,2016-01-22 02:26:40,47 days 00:50:51.000000000,46 days 19:42:14.000000000,52ed30dfb7d0360621001046,
Match 107,11,0.0,,You,0.0,No worries. End of the semester does that. How did everything go? ,13.0,1.0,1.0,2016-01-22 02:33:11,46 days 19:48:45.000000000,0 days 00:06:31.000000000,52ed30dfb7d0360621001046,
Match 107,12,0.0,,You,0.0,Things got a lil crazy for me also last semester. Just gotta look forward. What's up for this semester? ,20.0,1.0,1.0,2016-01-22 03:24:38,0 days 00:57:58.000000000,0 days 00:51:27.000000000,52ed30dfb7d0360621001046,
Match 107,13,0.0,,You,0.0,"Internship search, getting good grades and learn more about statistics ",11.0,0.0,0.0,2016-01-22 15:41:38,0 days 13:08:27.000000000,0 days 12:17:00.000000000,52ed30dfb7d0360621001046,
Match 107,14,0.0,,You,0.0,Are you ready for this storm??,6.0,1.0,0.0,2016-01-23 02:42:04,0 days 23:17:26.000000000,0 days 11:00:26.000000000,52ed30dfb7d0360621001046,
Match 107,15,0.0,,You,0.0,Do you wanna grab coffee sometime this week? ,9.0,1.0,0.0,2016-01-26 03:16:50,3 days 11:35:12.000000000,3 days 00:34:46.000000000,52ed30dfb7d0360621001046,
Match 107,16,0.0,,You,0.0,Great! When are you free? I also just noticed that you're at brandeis :( ,15.0,1.0,1.0,2016-01-27 16:02:55,4 days 13:20:51.000000000,1 days 12:46:05.000000000,52ed30dfb7d0360621001046,
Match 107,17,0.0,,You,0.0,It's farther away than I thought,6.0,0.0,0.0,2016-01-28 01:39:09,1 days 22:22:19.000000000,0 days 09:36:14.000000000,52ed30dfb7d0360621001046,
Match 107,18,0.0,,You,0.0,Do you wanna skype later? ,6.0,1.0,0.0,2016-01-28 01:50:34,0 days 09:47:39.000000000,0 days 00:11:25.000000000,52ed30dfb7d0360621001046,
Match 107,19,0.0,,You,0.0,Do you hate skype? ,5.0,1.0,0.0,2016-01-28 03:35:48,0 days 01:56:39.000000000,0 days 01:45:14.000000000,52ed30dfb7d0360621001046,
Match 107,20,0.0,,You,0.0,Hey happy valentine's day weekend! Would you be my valentine?,10.0,1.0,0.0,2016-02-12 02:25:29,15 days 00:34:55.000000000,14 days 22:49:41.000000000,52ed30dfb7d0360621001046,
Match 106,0,0.0,,You,0.0,Welcome to Tinder. Would you like a pick up line or skip straight to getting to know each other,19.0,0.0,0.0,2016-02-08 04:38:19,,,55c61132e7100e962e120e9c,
Match 105,0,0.0,,You,0.0,Do you believe in ghosts? ,6.0,1.0,0.0,2015-12-06 19:37:42,,,5648ac6c7db2019543aca5d0,
Match 105,1,0.0,,You,0.0,Wanna drink tonight? ,4.0,1.0,0.0,2016-01-22 02:37:32,,46 days 06:59:50.000000000,5648ac6c7db2019543aca5d0,
Match 105,2,0.0,,You,0.0,Why don't you have a seat right over here,9.0,0.0,1.0,2016-02-06 13:46:22,61 days 18:08:40.000000000,15 days 11:08:50.000000000,5648ac6c7db2019543aca5d0,
Match 104,0,0.0,,You,0.0,Do you believe in ghosts,5.0,0.0,0.0,2016-02-06 13:45:50,,,56622086578bea8839016d0f,
Match 103,0,0.0,,You,0.0,Why don't you have a seat right over here,9.0,0.0,1.0,2016-02-06 13:45:38,,,53980a751b16498e78702391,
Match 102,0,0.0,,You,0.0,Do you believe in ghosts?,5.0,1.0,0.0,2016-02-06 13:45:01,,,56af88235fee4b454ec721bc,
Match 101,0,0.0,,You,0.0,Why don't you have a seat right over here,9.0,0.0,1.0,2016-02-06 13:44:49,,,543cb2794f34c0090437b625,
Match 100,0,0.0,,You,0.0,Hey how's it going? ,5.0,1.0,1.0,2015-08-25 00:56:49,,,53d08b4ae88ba37d6b33c826,
Match 100,1,0.0,,You,0.0,Not too bad. Why are you 174 miles away from me? ,12.0,1.0,1.0,2015-08-25 00:57:58,,0 days 00:01:09.000000000,53d08b4ae88ba37d6b33c826,
Match 100,2,0.0,,You,0.0,I'm in boston,3.0,0.0,0.0,2015-08-25 00:58:06,0 days 00:01:17.000000000,0 days 00:00:08.000000000,53d08b4ae88ba37d6b33c826,
Match 100,3,0.0,,You,0.0,Just kidding ,3.0,0.0,0.0,2015-08-25 00:58:17,0 days 00:00:19.000000000,0 days 00:00:11.000000000,53d08b4ae88ba37d6b33c826,
Match 100,4,0.0,,You,0.0,You're 6 miles away and I can't read ,9.0,0.0,0.0,2015-08-25 00:58:32,0 days 00:00:26.000000000,0 days 00:00:15.000000000,53d08b4ae88ba37d6b33c826,
Match 100,5,0.0,,You,0.0,Whatcha up to this fine Monday night? ,8.0,1.0,0.0,2015-08-25 01:00:13,0 days 00:01:56.000000000,0 days 00:01:41.000000000,53d08b4ae88ba37d6b33c826,
Match 100,6,0.0,,You,0.0,Listening to the news and online shopping ,8.0,0.0,0.0,2015-08-25 01:06:56,0 days 00:08:24.000000000,0 days 00:06:43.000000000,53d08b4ae88ba37d6b33c826,
Match 100,7,0.0,,You,0.0,Let's be more interesting. Wanna go out? Get a drink or ice cream ,14.0,1.0,0.0,2015-08-25 01:07:37,0 days 00:07:24.000000000,0 days 00:00:41.000000000,53d08b4ae88ba37d6b33c826,
Match 100,8,0.0,,You,1.0,"Haha right 19, still can't read ",7.0,0.0,0.0,2015-08-25 01:08:34,0 days 00:01:38.000000000,0 days 00:00:57.000000000,53d08b4ae88ba37d6b33c826,
Match 100,9,0.0,,You,0.0,Froyo or something,3.0,0.0,0.0,2015-08-25 01:08:54,0 days 00:01:17.000000000,0 days 00:00:20.000000000,53d08b4ae88ba37d6b33c826,
Match 100,10,0.0,,You,0.0,Tomorrow? ,2.0,1.0,0.0,2015-08-25 01:09:10,0 days 00:00:36.000000000,0 days 00:00:16.000000000,53d08b4ae88ba37d6b33c826,
Match 100,11,0.0,,You,0.0,They're like the same thing ,6.0,0.0,0.0,2015-08-25 01:10:06,0 days 00:01:12.000000000,0 days 00:00:56.000000000,53d08b4ae88ba37d6b33c826,
